1	414.0217285	118.81593322753906	249.02000427246094	571.0145263671875
2	413.4361572265625	122.81478118896484	240.66000366210938	580.9433594
3	412.9596862792969	124.88418579101562	250.0800018310547	594.0720215
4	406.4882813	127.68339538574219	240.8300018310547	582.9470825195312
5	411.6197509765625	132.85189819335938	244.5	591.0316162109375
6	414.3492431640625	132.61196899414062	241.0500030517578	588.6590576171875
7	412.7413024902344	134.7713623046875	238.77000427246094	582.0000610351562
8	413.2177429199219	134.76136779785156	217.8000030517578	588.1008911132812
9	416.0167236328125	138.0304412841797	219.16000366210938	588.5693359
10	415.6197204589844	131.56228637695312	219.57000732421875	584.4323120117188
11	413.01922607421875	135.68109130859375	221.3300018310547	574.9819946289062
12	413.6147766113281	136.8907470703125	220.88999938964844	575.1216430664062
13	415.0440673828125	137.96043395996094	220.6999969482422	574.6629638671875
14	415.6594543457031	143.66880798339844	218.85000610351562	573.3571166992188
15	424.32440185546875	143.54884338378906	217.97000122070312	580.1857299804688
16	421.4360656738281	139.51998901367188	213.64999389648438	561.9230957
17	421.56512451171875	140.3697509765625	260.4800109863281	566.0003051757812
18	424.9596252441406	141.49942016601562	269.19000244140625	571.453125
19	423.4112243652344	140.47972106933594	262.5100098	576.3477172851562
20	428.7313232421875	141.20950317382812	259.5199890136719	591.4204102
21	429.3069763183594	139.3000488	257.54998779296875	589.9450073242188
22	403.3220520019531	132.72193908691406	249.85000610351562	565.8009643554688
23	407.31207275390625	135.36119079589844	248.97999572753906	565.3822021484375
24	405.4162902832031	136.01100158691406	242.83999633789062	558.9225463867188
25	408.3939514160156	139.86988830566406	251.44000244140625	570.6356811523438
26	417.04901123046875	145.56825256347656	288.5299987792969	570.2568969726562
27	422.2598571777344	148.83734130859375	296.9100036621094	589.8453369140625
28	419.39141845703125	147.58766174316406	321.2200012207031	587.4926758
29	414.8951721191406	145.21835327148438	350	581.3419799804688
30	419.87774658203125	148.24746704101562	328.4899902	582.9868774414062
31	422.0316162109375	146.2280731201172	330.2399902	578.1819458007812
32	423.7090148925781	146.71792602539062	311.17999267578125	575.3508911132812
33	411.9075927734375	141.9392852783203	320.7200012207031	552.3432617
34	412.66192626953125	140.10980224609375	338.7399902	552.6622314453125
35	414.67681884765625	146.9678497314453	346	559.3312377929688
36	412.3939208984375	145.84817504882812	342.0299987792969	563.7473754882812
37	410.61370849609375	146.62796020507812	339.6400146484375	561.3250122070312
38	414.72113037109375	141.9093017578125	352.55999755859375	557.3873901367188
39	416.5013732910156	135.9810028076172	338.5899963378906	563.338623
40	425.6510925292969	136.88075256347656	338.2300109863281	571.7421875
41	420.67840576171875	135.3011932373047	332.8900146484375	567.4158935546875
42	421.1458740234375	138.2103729248047	345.1600036621094	572.5197754
43	428.6247559	138.59027099609375	357.0899963378906	590.9718017578125
44	428.84356689453125	140.2198028564453	351.4200134277344	611.7265014648438
45	435.0295715332031	145.09840393066406	357.92999267578125	611.8560791015625
46	440.2011413574219	145.02841186523438	369.4899902	607.0213623046875
47	441.14593505859375	142.40899658203125	389.2200012207031	621.8148193359375
48	443.5825500488281	138.77975463867188	389.7900085449219	611.6467285
49	440.9072266	135.04058837890625	400.9899902	617.3787841796875
50	446.5363464355469	139.27964782714844	424.7699890136719	630.6968383789062
51	447.10321044921875	137.31007385253906	418.1000061035156	628.8127441
52	444.8257141113281	134.22076416015625	436.2300109863281	618.4055176
53	449.1221008300781	131.9712371826172	463.0199890136719	622.7852783203125
54	451.9764404296875	130.36160278320312	479.8599853515625	617.9964599609375
55	434.9997559	128.88192749023438	440.1300048828125	595.7982788085938
56	434.6416931152344	130.65151977539062	436.1700134277344	594.1821289
57	434.2140808105469	134.6706543	421.05999755859375	583.8861694335938
58	432.8714294433594	139.6395721435547	430.6000061035156	598.4520874023438
59	436.92913818359375	140.18946838378906	462.2799987792969	606.3336791992188
60	435.7157897949219	139.89952087402344	454.1300048828125	601.9439697265625
61	428.1772155761719	136.98016357421875	431.6600036621094	598.4121704101562
62	422.5083312988281	137.46005249023438	417.4100036621094	589.8621215820312
63	419.1965637207031	134.26075744628906	403.8399963378906	584.1455688476562
64	416.2925109863281	138.27987670898438	379.2799987792969	597.8435668945312
65	421.0364685058594	144.43853759765625	410.44000244140625	603.2210083007812
66	425.5118713378906	149.39744567871094	411.04998779296875	628.7313842773438
67	420.0617980957031	140.10946655273438	394.3599853515625	616.4500732421875
68	422.2398376464844	140.07948303222656	394.94000244140625	609.2967529296875
69	416.6604919433594	135.8804168701172	394.7399902	614.4247436523438
70	414.9101257324219	133.20098876953125	403.30999755859375	606.9123535
71	413.3984375	131.73129272460938	396.3599853515625	592.8651123046875
72	423.9802551269531	136.21034240722656	428.2200012207031	615.6818848
73	422.25970458984375	133.54090881347656	413.82000732421875	609.8754272460938
74	426.6853942871094	137.6800079345703	426.5	611.342041
75	426.1583251953125	140.79933166503906	424.07000732421875	615.0234375
76	443.7615966796875	147.03799438476562	415.1099853515625	622.0469970703125
77	444.2687683105469	147.1879425048828	412.3800048828125	634.9667969
78	441.6332702636719	142.58892822265625	406.5799865722656	645.9810791015625
79	432.1851806640625	118.39421081542969	397.1499938964844	658.3422241210938
80	444.7561340332031	128.9619141	398.0899963378906	672.7586059570312
81	439.9127197265625	123.67305755615234	389.1000061035156	674.9134521484375
82	412.7221374511719	124.62286376953125	400.2799987792969	685.3989868164062
83	412.791748	120.04385375976562	404.6000061035156	687.5739746
84	408.6744079589844	116.63459777832031	383.67999267578125	695.8345947265625
85	410.1164551	118.62416076660156	392.2099914550781	702.5489501953125
86	411.03143310546875	124.80281066894531	378.1700134277344	703.2273559570312
87	413.5476074	128.65194702148438	374.32000732421875	710.3307495117188
88	407.5107727050781	129.8117218017578	361.6199951171875	712.8548583984375
89	409.9672546386719	133.54090881347656	350.7300109863281	715.7281494140625
90	409.1915283203125	132.77108764648438	328.5	718.1225586
91	406.80462646484375	131.11143493652344	336.5100098	723.6895751953125
92	408.29644775390625	135.26052856445312	355.94000244140625	726.8621826171875
93	406.1979675292969	138.81976318359375	355.8399963378906	734.9531860351562
94	407.4013672	139.36964416503906	354.1099853515625	714.7005615234375
95	412.5032958984375	139.19967651367188	360.55999755859375	702.1299438476562
96	414.6857604980469	140.07948303222656	354.3999938964844	693.2207031
97	406.7932129	134.4007110595703	337.79998779296875	681.9570313
98	402.59783935546875	130.2516326904297	330.5299987792969	666.572998
99	396.51898193359375	126.60242462158203	302.79998779296875	655.9677734
100	398.3426513671875	131.2514190673828	290.79998779296875	672.1300659179688
101	391.16766357421875	120.12384033203125	281.95001220703125	656.7060547
102	395.6121520996094	124.89279174804688	292.9800109863281	666.6428833007812
103	387.14166259765625	114.0351563	284.6499938964844	653.5234985351562
104	387.2612305	115.96473693847656	272.0400085449219	638.5085449
105	399.6281738	117.27445220947266	279.1000061035156	654.9401245117188
106	395.5125427246094	110.5459213256836	263.45001220703125	626.4666137695312
107	391.9449462890625	112.66545867919922	262.6700134277344	624.2019043
108	378.8406066894531	106.95670318603516	222.14999389648438	596.5964355
109	379.12957763671875	108.73631286621094	230.5800018310547	604.2984619140625
110	381.9397888183594	115.7254409790039	248.08999633789062	618.1162109
111	377.45538330078125	115.56546020507812	240.67999267578125	589.2636108398438
112	387.2114258	121.65469360351562	249.97999572753906	606.7233276367188
113	387.3509521484375	119.51496124267578	238.00999450683594	604.0272827148438
114	382.18890380859375	115.41547393798828	225.30999755859375	581.5197143554688
115	386.4740295410156	117.50520324707031	235.86000061035156	583.2173461914062
116	385.49737548828125	118.51508331298828	236.25999450683594	585.1544799804688
117	389.9020690917969	117.68518829345703	248.7100067138672	595.3897094726562
118	391.7157287597656	121.39472961425781	278.3900146484375	617.9570922851562
119	393.7885437011719	120.67481994628906	288.1400146484375	625.4063720703125
120	388.6165466308594	113.74568939208984	272.05999755859375	610.0984497070312
121	389.2243957519531	111.41597747802734	273.1300048828125	601.7105712890625
122	377.48529052734375	109.65619659423828	263.54998779296875	575.9078369140625
123	374.0871582	108.36636352539062	259.1600036621094	575.5284423828125
124	380.8635559082031	110.13614654541016	268.4599914550781	585.1544799804688
125	380.8137207	110.4061050415039	282.7600098	583.0874633789062
126	371.8150329589844	101.78720092773438	267.2799987792969	530.8529663085938
127	358.59112548828125	94.29813385009766	239.42999267578125	504.00177001953125
128	356.61798095703125	97.62770844	233.2899932861328	515.505127
129	353.3294372558594	96.28788757324219	221.86000061035156	509.7135314941406
130	389.13470458984375	114.31561279296875	272.20001220703125	584.9248657226562
131	380.0264587402344	107.55646514892578	252.39999389648438	545.5018310546875
132	387.1018371582031	110.9160385131836	252.30999755859375	542.7857666015625
133	386.4640197753906	110.6960678100586	252.35000610351562	530.7131348
134	384.3912658691406	112.18588256835938	254.11000061035156	520.7675781
135	370.32025146484375	104.47685241699219	241.5500030517578	501.58526611328125
136	366.5035400390625	101.47722625732422	241.3699951171875	500.7564697265625
137	357.87359619140625	96.89781188964844	227.5	483.9607238769531
138	365.5469055175781	98.87755584716797	237.97000122070312	499.5581970214844
139	373.0906066894531	102.69707489013672	250.74000549316406	519.5193481445312
140	385.9557800292969	106.4166030883789	259.5100098	532.3807983398438
141	390.4900207519531	110.99604034423828	284.95001220703125	546.4804077148438
142	389.8023986816406	108.71631622314453	285.8800048828125	548.9468383789062
143	392.67242431640625	109.00627899169922	292.0299987792969	553.6400756835938
144	393.8881836	108.90629577636719	282.1600036621094	548.2078857421875
145	423.9235534667969	111.59595489501953	280.5199890136719	571.3843994140625
146	433.7692871	114.4855957	287.2099914550781	596.1586914
147	434.65618896484375	113.80567932128906	280.2600098	598.4053955078125
148	431.8061218261719	113.52571868896484	275.3500061035156	586.4626465
149	431.8459777832031	117.04527282714844	276.2200012207031	595.9489135742188
150	436.6492614746094	117.35523986816406	284.82000732421875	597.1472168
151	437.20733642578125	116.63532257080078	298.2600098	591.6351928710938
152	447.70074462890625	122.98452758789062	318.3800048828125	638.5073852539062
153	447.5812072753906	129.9136505126953	334.07000732421875	655.0834961
154	451.36798095703125	135.32296752929688	347.67999267578125	658.4086303710938
155	452.3863220214844	134.8130340576172	342.82000732421875	642.9509887695312
156	453.5244445800781	135.38296508789062	349.9800109863281	639.4161376953125
157	458.11688232421875	135.55294799804688	342.0899963378906	639.5059814453125
158	457.4180603027344	134.36309814453125	343.82000732421875	636.1807861328125
159	451.8272399902344	131.78341674804688	334.6199951171875	634.5831298828125
